,provider,region,country,city,impact,name,tdp_watts
1861,azure,northcentralus,USA,Chicago,568.2,AMD EPYC 7763,280
1862,azure,southcentralus,USA,San Antonio,460.4,A100 PCIe 40/80GB,250
1863,azure,southcentralus,USA,San Antonio,460.4,A100 SXM4 80 GB,400
1864,azure,southcentralus,USA,San Antonio,460.4,AGX Xavier,30
1865,azure,southcentralus,USA,San Antonio,460.4,AMD RX480,150
1866,azure,southcentralus,USA,San Antonio,460.4,GTX 1080 Ti,250
1867,azure,southcentralus,USA,San Antonio,460.4,GTX 1080,180
1868,azure,southcentralus,USA,San Antonio,460.4,GTX 750,250
1869,azure,southcentralus,USA,San Antonio,460.4,GTX TITAN X,250
1870,azure,southcentralus,USA,San Antonio,460.4,Quadro K6000,225
1871,azure,southcentralus,USA,San Antonio,460.4,Quadro P6000,250
1872,azure,southcentralus,USA,San Antonio,460.4,RTX 2080 Ti,250
1873,azure,southcentralus,USA,San Antonio,460.4,RTX 2080,215
1874,azure,southcentralus,USA,San Antonio,460.4,RTX 8000,260
1875,azure,southcentralus,USA,San Antonio,460.4,T4,70
1876,azure,southcentralus,USA,San Antonio,460.4,Tesla K40c,245
1877,azure,southcentralus,USA,San Antonio,460.4,Tesla K80,300
1878,azure,southcentralus,USA,San Antonio,460.4,Tesla M40 24GB,250
1879,azure,southcentralus,USA,San Antonio,460.4,Tesla P100,250
1880,azure,southcentralus,USA,San Antonio,460.4,Tesla P40,250
1881,azure,southcentralus,USA,San Antonio,460.4,Tesla V100-PCIE-16GB,300
1882,azure,southcentralus,USA,San Antonio,460.4,Tesla V100-SXM2-16GB,250
1883,azure,southcentralus,USA,San Antonio,460.4,Tesla V100-SXM2-32GB,300
1884,azure,southcentralus,USA,San Antonio,460.4,Titan RTX,280
1885,azure,southcentralus,USA,San Antonio,460.4,Titan V,250
1886,azure,southcentralus,USA,San Antonio,460.4,TITAN X Pascal,250
1887,azure,southcentralus,USA,San Antonio,460.4,Titan Xp,250
1888,azure,southcentralus,USA,San Antonio,460.4,TPUv2 Chip,221
1889,azure,southcentralus,USA,San Antonio,460.4,TPUv3 Chip,283
1890,azure,southcentralus,USA,San Antonio,460.4,RTX 3080,320
1891,azure,southcentralus,USA,San Antonio,460.4,RTX 3080 TI,350
1892,azure,southcentralus,USA,San Antonio,460.4,RTX 3090,350
1893,azure,southcentralus,USA,San Antonio,460.4,RTX A6000,300
1894,azure,southcentralus,USA,San Antonio,460.4,Intel Xeon E5-2699,145
1895,azure,southcentralus,USA,San Antonio,460.4,Intel Xeon E5-2630v4,85
1896,azure,southcentralus,USA,San Antonio,460.4,Intel Xeon E5-2650,105
1897,azure,southcentralus,USA,San Antonio,460.4,Intel Xeon Gold 5220,125
1898,azure,southcentralus,USA,San Antonio,460.4,Intel Xeon Gold 6148,150
1899,azure,southcentralus,USA,San Antonio,460.4,AMD EPYC 7763,280
1900,azure,northeurope,Ireland,Dublin,617.0,A100 PCIe 40/80GB,250
1901,azure,northeurope,Ireland,Dublin,617.0,A100 SXM4 80 GB,400
1902,azure,northeurope,Ireland,Dublin,617.0,AGX Xavier,30
1903,azure,northeurope,Ireland,Dublin,617.0,AMD RX480,150
1904,azure,northeurope,Ireland,Dublin,617.0,GTX 1080 Ti,250
1905,azure,northeurope,Ireland,Dublin,617.0,GTX 1080,180
1906,azure,northeurope,Ireland,Dublin,617.0,GTX 750,250
1907,azure,northeurope,Ireland,Dublin,617.0,GTX TITAN X,250
1908,azure,northeurope,Ireland,Dublin,617.0,Quadro K6000,225
1909,azure,northeurope,Ireland,Dublin,617.0,Quadro P6000,250
1910,azure,northeurope,Ireland,Dublin,617.0,RTX 2080 Ti,250
1911,azure,northeurope,Ireland,Dublin,617.0,RTX 2080,215
1912,azure,northeurope,Ireland,Dublin,617.0,RTX 8000,260
1913,azure,northeurope,Ireland,Dublin,617.0,T4,70
1914,azure,northeurope,Ireland,Dublin,617.0,Tesla K40c,245
1915,azure,northeurope,Ireland,Dublin,617.0,Tesla K80,300
1916,azure,northeurope,Ireland,Dublin,617.0,Tesla M40 24GB,250
1917,azure,northeurope,Ireland,Dublin,617.0,Tesla P100,250
1918,azure,northeurope,Ireland,Dublin,617.0,Tesla P40,250
1919,azure,northeurope,Ireland,Dublin,617.0,Tesla V100-PCIE-16GB,300
1920,azure,northeurope,Ireland,Dublin,617.0,Tesla V100-SXM2-16GB,250
1921,azure,northeurope,Ireland,Dublin,617.0,Tesla V100-SXM2-32GB,300
1922,azure,northeurope,Ireland,Dublin,617.0,Titan RTX,280
1923,azure,northeurope,Ireland,Dublin,617.0,Titan V,250
1924,azure,northeurope,Ireland,Dublin,617.0,TITAN X Pascal,250
1925,azure,northeurope,Ireland,Dublin,617.0,Titan Xp,250
1926,azure,northeurope,Ireland,Dublin,617.0,TPUv2 Chip,221
1927,azure,northeurope,Ireland,Dublin,617.0,TPUv3 Chip,283
1928,azure,northeurope,Ireland,Dublin,617.0,RTX 3080,320
1929,azure,northeurope,Ireland,Dublin,617.0,RTX 3080 TI,350
1930,azure,northeurope,Ireland,Dublin,617.0,RTX 3090,350
1931,azure,northeurope,Ireland,Dublin,617.0,RTX A6000,300
1932,azure,northeurope,Ireland,Dublin,617.0,Intel Xeon E5-2699,145
1933,azure,northeurope,Ireland,Dublin,617.0,Intel Xeon E5-2630v4,85
1934,azure,northeurope,Ireland,Dublin,617.0,Intel Xeon E5-2650,105
1935,azure,northeurope,Ireland,Dublin,617.0,Intel Xeon Gold 5220,125
1936,azure,northeurope,Ireland,Dublin,617.0,Intel Xeon Gold 6148,150
1937,azure,northeurope,Ireland,Dublin,617.0,AMD EPYC 7763,280
1938,azure,westeurope,Netherlands,Amsterdam,569.0,A100 PCIe 40/80GB,250
1939,azure,westeurope,Netherlands,Amsterdam,569.0,A100 SXM4 80 GB,400
1940,azure,westeurope,Netherlands,Amsterdam,569.0,AGX Xavier,30
1941,azure,westeurope,Netherlands,Amsterdam,569.0,AMD RX480,150
1942,azure,westeurope,Netherlands,Amsterdam,569.0,GTX 1080 Ti,250
1943,azure,westeurope,Netherlands,Amsterdam,569.0,GTX 1080,180
1944,azure,westeurope,Netherlands,Amsterdam,569.0,GTX 750,250
1945,azure,westeurope,Netherlands,Amsterdam,569.0,GTX TITAN X,250
1946,azure,westeurope,Netherlands,Amsterdam,569.0,Quadro K6000,225
1947,azure,westeurope,Netherlands,Amsterdam,569.0,Quadro P6000,250
1948,azure,westeurope,Netherlands,Amsterdam,569.0,RTX 2080 Ti,250
1949,azure,westeurope,Netherlands,Amsterdam,569.0,RTX 2080,215
1950,azure,westeurope,Netherlands,Amsterdam,569.0,RTX 8000,260
1951,azure,westeurope,Netherlands,Amsterdam,569.0,T4,70
1952,azure,westeurope,Netherlands,Amsterdam,569.0,Tesla K40c,245
1953,azure,westeurope,Netherlands,Amsterdam,569.0,Tesla K80,300
1954,azure,westeurope,Netherlands,Amsterdam,569.0,Tesla M40 24GB,250
1955,azure,westeurope,Netherlands,Amsterdam,569.0,Tesla P100,250
1956,azure,westeurope,Netherlands,Amsterdam,569.0,Tesla P40,250
1957,azure,westeurope,Netherlands,Amsterdam,569.0,Tesla V100-PCIE-16GB,300
1958,azure,westeurope,Netherlands,Amsterdam,569.0,Tesla V100-SXM2-16GB,250
1959,azure,westeurope,Netherlands,Amsterdam,569.0,Tesla V100-SXM2-32GB,300
1960,azure,westeurope,Netherlands,Amsterdam,569.0,Titan RTX,280
1961,azure,westeurope,Netherlands,Amsterdam,569.0,Titan V,250
1962,azure,westeurope,Netherlands,Amsterdam,569.0,TITAN X Pascal,250
1963,azure,westeurope,Netherlands,Amsterdam,569.0,Titan Xp,250
1964,azure,westeurope,Netherlands,Amsterdam,569.0,TPUv2 Chip,221
1965,azure,westeurope,Netherlands,Amsterdam,569.0,TPUv3 Chip,283
1966,azure,westeurope,Netherlands,Amsterdam,569.0,RTX 3080,320
1967,azure,westeurope,Netherlands,Amsterdam,569.0,RTX 3080 TI,350
1968,azure,westeurope,Netherlands,Amsterdam,569.0,RTX 3090,350
1969,azure,westeurope,Netherlands,Amsterdam,569.0,RTX A6000,300
1970,azure,westeurope,Netherlands,Amsterdam,569.0,Intel Xeon E5-2699,145
1971,azure,westeurope,Netherlands,Amsterdam,569.0,Intel Xeon E5-2630v4,85
1972,azure,westeurope,Netherlands,Amsterdam,569.0,Intel Xeon E5-2650,105
1973,azure,westeurope,Netherlands,Amsterdam,569.0,Intel Xeon Gold 5220,125
1974,azure,westeurope,Netherlands,Amsterdam,569.0,Intel Xeon Gold 6148,150
1975,azure,westeurope,Netherlands,Amsterdam,569.0,AMD EPYC 7763,280
1976,azure,japanwest,Japan,Osaka-shi,516.0,A100 PCIe 40/80GB,250
1977,azure,japanwest,Japan,Osaka-shi,516.0,A100 SXM4 80 GB,400
1978,azure,japanwest,Japan,Osaka-shi,516.0,AGX Xavier,30
1979,azure,japanwest,Japan,Osaka-shi,516.0,AMD RX480,150
1980,azure,japanwest,Japan,Osaka-shi,516.0,GTX 1080 Ti,250
1981,azure,japanwest,Japan,Osaka-shi,516.0,GTX 1080,180
1982,azure,japanwest,Japan,Osaka-shi,516.0,GTX 750,250
1983,azure,japanwest,Japan,Osaka-shi,516.0,GTX TITAN X,250
1984,azure,japanwest,Japan,Osaka-shi,516.0,Quadro K6000,225
1985,azure,japanwest,Japan,Osaka-shi,516.0,Quadro P6000,250
1986,azure,japanwest,Japan,Osaka-shi,516.0,RTX 2080 Ti,250
1987,azure,japanwest,Japan,Osaka-shi,516.0,RTX 2080,215
1988,azure,japanwest,Japan,Osaka-shi,516.0,RTX 8000,260
1989,azure,japanwest,Japan,Osaka-shi,516.0,T4,70
1990,azure,japanwest,Japan,Osaka-shi,516.0,Tesla K40c,245
1991,azure,japanwest,Japan,Osaka-shi,516.0,Tesla K80,300
1992,azure,japanwest,Japan,Osaka-shi,516.0,Tesla M40 24GB,250
1993,azure,japanwest,Japan,Osaka-shi,516.0,Tesla P100,250
1994,azure,japanwest,Japan,Osaka-shi,516.0,Tesla P40,250
1995,azure,japanwest,Japan,Osaka-shi,516.0,Tesla V100-PCIE-16GB,300
1996,azure,japanwest,Japan,Osaka-shi,516.0,Tesla V100-SXM2-16GB,250
1997,azure,japanwest,Japan,Osaka-shi,516.0,Tesla V100-SXM2-32GB,300
1998,azure,japanwest,Japan,Osaka-shi,516.0,Titan RTX,280
1999,azure,japanwest,Japan,Osaka-shi,516.0,Titan V,250
2000,azure,japanwest,Japan,Osaka-shi,516.0,TITAN X Pascal,250
2001,azure,japanwest,Japan,Osaka-shi,516.0,Titan Xp,250
2002,azure,japanwest,Japan,Osaka-shi,516.0,TPUv2 Chip,221
2003,azure,japanwest,Japan,Osaka-shi,516.0,TPUv3 Chip,283
2004,azure,japanwest,Japan,Osaka-shi,516.0,RTX 3080,320
2005,azure,japanwest,Japan,Osaka-shi,516.0,RTX 3080 TI,350
2006,azure,japanwest,Japan,Osaka-shi,516.0,RTX 3090,350
2007,azure,japanwest,Japan,Osaka-shi,516.0,RTX A6000,300
2008,azure,japanwest,Japan,Osaka-shi,516.0,Intel Xeon E5-2699,145
2009,azure,japanwest,Japan,Osaka-shi,516.0,Intel Xeon E5-2630v4,85
2010,azure,japanwest,Japan,Osaka-shi,516.0,Intel Xeon E5-2650,105
2011,azure,japanwest,Japan,Osaka-shi,516.0,Intel Xeon Gold 5220,125
2012,azure,japanwest,Japan,Osaka-shi,516.0,Intel Xeon Gold 6148,150
2013,azure,japanwest,Japan,Osaka-shi,516.0,AMD EPYC 7763,280
2014,azure,japaneast,Japan,Tokyo,516.0,A100 PCIe 40/80GB,250
2015,azure,japaneast,Japan,Tokyo,516.0,A100 SXM4 80 GB,400
2016,azure,japaneast,Japan,Tokyo,516.0,AGX Xavier,30
2017,azure,japaneast,Japan,Tokyo,516.0,AMD RX480,150
2018,azure,japaneast,Japan,Tokyo,516.0,GTX 1080 Ti,250
2019,azure,japaneast,Japan,Tokyo,516.0,GTX 1080,180
2020,azure,japaneast,Japan,Tokyo,516.0,GTX 750,250
2021,azure,japaneast,Japan,Tokyo,516.0,GTX TITAN X,250
2022,azure,japaneast,Japan,Tokyo,516.0,Quadro K6000,225
2023,azure,japaneast,Japan,Tokyo,516.0,Quadro P6000,250
2024,azure,japaneast,Japan,Tokyo,516.0,RTX 2080 Ti,250
2025,azure,japaneast,Japan,Tokyo,516.0,RTX 2080,215
2026,azure,japaneast,Japan,Tokyo,516.0,RTX 8000,260
2027,azure,japaneast,Japan,Tokyo,516.0,T4,70
2028,azure,japaneast,Japan,Tokyo,516.0,Tesla K40c,245
2029,azure,japaneast,Japan,Tokyo,516.0,Tesla K80,300
2030,azure,japaneast,Japan,Tokyo,516.0,Tesla M40 24GB,250
2031,azure,japaneast,Japan,Tokyo,516.0,Tesla P100,250
2032,azure,japaneast,Japan,Tokyo,516.0,Tesla P40,250
2033,azure,japaneast,Japan,Tokyo,516.0,Tesla V100-PCIE-16GB,300
2034,azure,japaneast,Japan,Tokyo,516.0,Tesla V100-SXM2-16GB,250
2035,azure,japaneast,Japan,Tokyo,516.0,Tesla V100-SXM2-32GB,300
2036,azure,japaneast,Japan,Tokyo,516.0,Titan RTX,280
2037,azure,japaneast,Japan,Tokyo,516.0,Titan V,250
2038,azure,japaneast,Japan,Tokyo,516.0,TITAN X Pascal,250
2039,azure,japaneast,Japan,Tokyo,516.0,Titan Xp,250
2040,azure,japaneast,Japan,Tokyo,516.0,TPUv2 Chip,221
2041,azure,japaneast,Japan,Tokyo,516.0,TPUv3 Chip,283
2042,azure,japaneast,Japan,Tokyo,516.0,RTX 3080,320
2043,azure,japaneast,Japan,Tokyo,516.0,RTX 3080 TI,350
2044,azure,japaneast,Japan,Tokyo,516.0,RTX 3090,350
2045,azure,japaneast,Japan,Tokyo,516.0,RTX A6000,300
2046,azure,japaneast,Japan,Tokyo,516.0,Intel Xeon E5-2699,145
2047,azure,japaneast,Japan,Tokyo,516.0,Intel Xeon E5-2630v4,85
2048,azure,japaneast,Japan,Tokyo,516.0,Intel Xeon E5-2650,105
2049,azure,japaneast,Japan,Tokyo,516.0,Intel Xeon Gold 5220,125
2050,azure,japaneast,Japan,Tokyo,516.0,Intel Xeon Gold 6148,150
2051,azure,japaneast,Japan,Tokyo,516.0,AMD EPYC 7763,280
2052,azure,brazilsouth,Brazil,Sao Paulo,205.0,A100 PCIe 40/80GB,250
2053,azure,brazilsouth,Brazil,Sao Paulo,205.0,A100 SXM4 80 GB,400
2054,azure,brazilsouth,Brazil,Sao Paulo,205.0,AGX Xavier,30
2055,azure,brazilsouth,Brazil,Sao Paulo,205.0,AMD RX480,150
2056,azure,brazilsouth,Brazil,Sao Paulo,205.0,GTX 1080 Ti,250
2057,azure,brazilsouth,Brazil,Sao Paulo,205.0,GTX 1080,180
2058,azure,brazilsouth,Brazil,Sao Paulo,205.0,GTX 750,250
2059,azure,brazilsouth,Brazil,Sao Paulo,205.0,GTX TITAN X,250
2060,azure,brazilsouth,Brazil,Sao Paulo,205.0,Quadro K6000,225
2061,azure,brazilsouth,Brazil,Sao Paulo,205.0,Quadro P6000,250
2062,azure,brazilsouth,Brazil,Sao Paulo,205.0,RTX 2080 Ti,250
2063,azure,brazilsouth,Brazil,Sao Paulo,205.0,RTX 2080,215
2064,azure,brazilsouth,Brazil,Sao Paulo,205.0,RTX 8000,260
2065,azure,brazilsouth,Brazil,Sao Paulo,205.0,T4,70
2066,azure,brazilsouth,Brazil,Sao Paulo,205.0,Tesla K40c,245
2067,azure,brazilsouth,Brazil,Sao Paulo,205.0,Tesla K80,300
2068,azure,brazilsouth,Brazil,Sao Paulo,205.0,Tesla M40 24GB,250
2069,azure,brazilsouth,Brazil,Sao Paulo,205.0,Tesla P100,250
2070,azure,brazilsouth,Brazil,Sao Paulo,205.0,Tesla P40,250
2071,azure,brazilsouth,Brazil,Sao Paulo,205.0,Tesla V100-PCIE-16GB,300
2072,azure,brazilsouth,Brazil,Sao Paulo,205.0,Tesla V100-SXM2-16GB,250
2073,azure,brazilsouth,Brazil,Sao Paulo,205.0,Tesla V100-SXM2-32GB,300
2074,azure,brazilsouth,Brazil,Sao Paulo,205.0,Titan RTX,280
2075,azure,brazilsouth,Brazil,Sao Paulo,205.0,Titan V,250
2076,azure,brazilsouth,Brazil,Sao Paulo,205.0,TITAN X Pascal,250
2077,azure,brazilsouth,Brazil,Sao Paulo,205.0,Titan Xp,250
2078,azure,brazilsouth,Brazil,Sao Paulo,205.0,TPUv2 Chip,221
2079,azure,brazilsouth,Brazil,Sao Paulo,205.0,TPUv3 Chip,283
2080,azure,brazilsouth,Brazil,Sao Paulo,205.0,RTX 3080,320
2081,azure,brazilsouth,Brazil,Sao Paulo,205.0,RTX 3080 TI,350
2082,azure,brazilsouth,Brazil,Sao Paulo,205.0,RTX 3090,350
2083,azure,brazilsouth,Brazil,Sao Paulo,205.0,RTX A6000,300
2084,azure,brazilsouth,Brazil,Sao Paulo,205.0,Intel Xeon E5-2699,145
2085,azure,brazilsouth,Brazil,Sao Paulo,205.0,Intel Xeon E5-2630v4,85
2086,azure,brazilsouth,Brazil,Sao Paulo,205.0,Intel Xeon E5-2650,105
2087,azure,brazilsouth,Brazil,Sao Paulo,205.0,Intel Xeon Gold 5220,125
2088,azure,brazilsouth,Brazil,Sao Paulo,205.0,Intel Xeon Gold 6148,150
2089,azure,brazilsouth,Brazil,Sao Paulo,205.0,AMD EPYC 7763,280
2090,azure,australiaeast,Australia,Sydney,802.0,A100 PCIe 40/80GB,250
2091,azure,australiaeast,Australia,Sydney,802.0,A100 SXM4 80 GB,400
2092,azure,australiaeast,Australia,Sydney,802.0,AGX Xavier,30
2093,azure,australiaeast,Australia,Sydney,802.0,AMD RX480,150
2094,azure,australiaeast,Australia,Sydney,802.0,GTX 1080 Ti,250
2095,azure,australiaeast,Australia,Sydney,802.0,GTX 1080,180
2096,azure,australiaeast,Australia,Sydney,802.0,GTX 750,250
2097,azure,australiaeast,Australia,Sydney,802.0,GTX TITAN X,250
2098,azure,australiaeast,Australia,Sydney,802.0,Quadro K6000,225
2099,azure,australiaeast,Australia,Sydney,802.0,Quadro P6000,250
2100,azure,australiaeast,Australia,Sydney,802.0,RTX 2080 Ti,250
2101,azure,australiaeast,Australia,Sydney,802.0,RTX 2080,215
2102,azure,australiaeast,Australia,Sydney,802.0,RTX 8000,260
2103,azure,australiaeast,Australia,Sydney,802.0,T4,70
2104,azure,australiaeast,Australia,Sydney,802.0,Tesla K40c,245
2105,azure,australiaeast,Australia,Sydney,802.0,Tesla K80,300
2106,azure,australiaeast,Australia,Sydney,802.0,Tesla M40 24GB,250
2107,azure,australiaeast,Australia,Sydney,802.0,Tesla P100,250
2108,azure,australiaeast,Australia,Sydney,802.0,Tesla P40,250
2109,azure,australiaeast,Australia,Sydney,802.0,Tesla V100-PCIE-16GB,300
2110,azure,australiaeast,Australia,Sydney,802.0,Tesla V100-SXM2-16GB,250
2111,azure,australiaeast,Australia,Sydney,802.0,Tesla V100-SXM2-32GB,300
2112,azure,australiaeast,Australia,Sydney,802.0,Titan RTX,280
2113,azure,australiaeast,Australia,Sydney,802.0,Titan V,250
2114,azure,australiaeast,Australia,Sydney,802.0,TITAN X Pascal,250
2115,azure,australiaeast,Australia,Sydney,802.0,Titan Xp,250
2116,azure,australiaeast,Australia,Sydney,802.0,TPUv2 Chip,221
2117,azure,australiaeast,Australia,Sydney,802.0,TPUv3 Chip,283
2118,azure,australiaeast,Australia,Sydney,802.0,RTX 3080,320
2119,azure,australiaeast,Australia,Sydney,802.0,RTX 3080 TI,350
2120,azure,australiaeast,Australia,Sydney,802.0,RTX 3090,350
2121,azure,australiaeast,Australia,Sydney,802.0,RTX A6000,300
2122,azure,australiaeast,Australia,Sydney,802.0,Intel Xeon E5-2699,145
2123,azure,australiaeast,Australia,Sydney,802.0,Intel Xeon E5-2630v4,85
2124,azure,australiaeast,Australia,Sydney,802.0,Intel Xeon E5-2650,105
2125,azure,australiaeast,Australia,Sydney,802.0,Intel Xeon Gold 5220,125
2126,azure,australiaeast,Australia,Sydney,802.0,Intel Xeon Gold 6148,150
2127,azure,australiaeast,Australia,Sydney,802.0,AMD EPYC 7763,280
2128,azure,australiasoutheast,Australia,Melbourne,805.0,A100 PCIe 40/80GB,250
2129,azure,australiasoutheast,Australia,Melbourne,805.0,A100 SXM4 80 GB,400
2130,azure,australiasoutheast,Australia,Melbourne,805.0,AGX Xavier,30
2131,azure,australiasoutheast,Australia,Melbourne,805.0,AMD RX480,150
2132,azure,australiasoutheast,Australia,Melbourne,805.0,GTX 1080 Ti,250
2133,azure,australiasoutheast,Australia,Melbourne,805.0,GTX 1080,180
2134,azure,australiasoutheast,Australia,Melbourne,805.0,GTX 750,250
2135,azure,australiasoutheast,Australia,Melbourne,805.0,GTX TITAN X,250
2136,azure,australiasoutheast,Australia,Melbourne,805.0,Quadro K6000,225
2137,azure,australiasoutheast,Australia,Melbourne,805.0,Quadro P6000,250
2138,azure,australiasoutheast,Australia,Melbourne,805.0,RTX 2080 Ti,250
2139,azure,australiasoutheast,Australia,Melbourne,805.0,RTX 2080,215
2140,azure,australiasoutheast,Australia,Melbourne,805.0,RTX 8000,260
2141,azure,australiasoutheast,Australia,Melbourne,805.0,T4,70
2142,azure,australiasoutheast,Australia,Melbourne,805.0,Tesla K40c,245
2143,azure,australiasoutheast,Australia,Melbourne,805.0,Tesla K80,300
2144,azure,australiasoutheast,Australia,Melbourne,805.0,Tesla M40 24GB,250
2145,azure,australiasoutheast,Australia,Melbourne,805.0,Tesla P100,250
2146,azure,australiasoutheast,Australia,Melbourne,805.0,Tesla P40,250
2147,azure,australiasoutheast,Australia,Melbourne,805.0,Tesla V100-PCIE-16GB,300
2148,azure,australiasoutheast,Australia,Melbourne,805.0,Tesla V100-SXM2-16GB,250
2149,azure,australiasoutheast,Australia,Melbourne,805.0,Tesla V100-SXM2-32GB,300
2150,azure,australiasoutheast,Australia,Melbourne,805.0,Titan RTX,280
2151,azure,australiasoutheast,Australia,Melbourne,805.0,Titan V,250
2152,azure,australiasoutheast,Australia,Melbourne,805.0,TITAN X Pascal,250
2153,azure,australiasoutheast,Australia,Melbourne,805.0,Titan Xp,250
2154,azure,australiasoutheast,Australia,Melbourne,805.0,TPUv2 Chip,221
2155,azure,australiasoutheast,Australia,Melbourne,805.0,TPUv3 Chip,283
2156,azure,australiasoutheast,Australia,Melbourne,805.0,RTX 3080,320
2157,azure,australiasoutheast,Australia,Melbourne,805.0,RTX 3080 TI,350
2158,azure,australiasoutheast,Australia,Melbourne,805.0,RTX 3090,350
2159,azure,australiasoutheast,Australia,Melbourne,805.0,RTX A6000,300
2160,azure,australiasoutheast,Australia,Melbourne,805.0,Intel Xeon E5-2699,145
2161,azure,australiasoutheast,Australia,Melbourne,805.0,Intel Xeon E5-2630v4,85
2162,azure,australiasoutheast,Australia,Melbourne,805.0,Intel Xeon E5-2650,105
2163,azure,australiasoutheast,Australia,Melbourne,805.0,Intel Xeon Gold 5220,125
2164,azure,australiasoutheast,Australia,Melbourne,805.0,Intel Xeon Gold 6148,150
2165,azure,australiasoutheast,Australia,Melbourne,805.0,AMD EPYC 7763,280
2166,azure,southindia,India,Pallavaram,920.0,A100 PCIe 40/80GB,250
2167,azure,southindia,India,Pallavaram,920.0,A100 SXM4 80 GB,400
2168,azure,southindia,India,Pallavaram,920.0,AGX Xavier,30
2169,azure,southindia,India,Pallavaram,920.0,AMD RX480,150
2170,azure,southindia,India,Pallavaram,920.0,GTX 1080 Ti,250
2171,azure,southindia,India,Pallavaram,920.0,GTX 1080,180
2172,azure,southindia,India,Pallavaram,920.0,GTX 750,250
2173,azure,southindia,India,Pallavaram,920.0,GTX TITAN X,250
2174,azure,southindia,India,Pallavaram,920.0,Quadro K6000,225
2175,azure,southindia,India,Pallavaram,920.0,Quadro P6000,250
2176,azure,southindia,India,Pallavaram,920.0,RTX 2080 Ti,250
2177,azure,southindia,India,Pallavaram,920.0,RTX 2080,215
2178,azure,southindia,India,Pallavaram,920.0,RTX 8000,260
2179,azure,southindia,India,Pallavaram,920.0,T4,70
2180,azure,southindia,India,Pallavaram,920.0,Tesla K40c,245
2181,azure,southindia,India,Pallavaram,920.0,Tesla K80,300
2182,azure,southindia,India,Pallavaram,920.0,Tesla M40 24GB,250
2183,azure,southindia,India,Pallavaram,920.0,Tesla P100,250
2184,azure,southindia,India,Pallavaram,920.0,Tesla P40,250
2185,azure,southindia,India,Pallavaram,920.0,Tesla V100-PCIE-16GB,300
2186,azure,southindia,India,Pallavaram,920.0,Tesla V100-SXM2-16GB,250
2187,azure,southindia,India,Pallavaram,920.0,Tesla V100-SXM2-32GB,300
2188,azure,southindia,India,Pallavaram,920.0,Titan RTX,280
2189,azure,southindia,India,Pallavaram,920.0,Titan V,250
2190,azure,southindia,India,Pallavaram,920.0,TITAN X Pascal,250
2191,azure,southindia,India,Pallavaram,920.0,Titan Xp,250
2192,azure,southindia,India,Pallavaram,920.0,TPUv2 Chip,221
2193,azure,southindia,India,Pallavaram,920.0,TPUv3 Chip,283
2194,azure,southindia,India,Pallavaram,920.0,RTX 3080,320
2195,azure,southindia,India,Pallavaram,920.0,RTX 3080 TI,350
2196,azure,southindia,India,Pallavaram,920.0,RTX 3090,350
2197,azure,southindia,India,Pallavaram,920.0,RTX A6000,300
2198,azure,southindia,India,Pallavaram,920.0,Intel Xeon E5-2699,145
2199,azure,southindia,India,Pallavaram,920.0,Intel Xeon E5-2630v4,85
2200,azure,southindia,India,Pallavaram,920.0,Intel Xeon E5-2650,105
2201,azure,southindia,India,Pallavaram,920.0,Intel Xeon Gold 5220,125
2202,azure,southindia,India,Pallavaram,920.0,Intel Xeon Gold 6148,150
2203,azure,southindia,India,Pallavaram,920.0,AMD EPYC 7763,280
2204,azure,centralindia,India,Lohogaon,920.0,A100 PCIe 40/80GB,250
2205,azure,centralindia,India,Lohogaon,920.0,A100 SXM4 80 GB,400
2206,azure,centralindia,India,Lohogaon,920.0,AGX Xavier,30
2207,azure,centralindia,India,Lohogaon,920.0,AMD RX480,150
2208,azure,centralindia,India,Lohogaon,920.0,GTX 1080 Ti,250
2209,azure,centralindia,India,Lohogaon,920.0,GTX 1080,180
2210,azure,centralindia,India,Lohogaon,920.0,GTX 750,250
2211,azure,centralindia,India,Lohogaon,920.0,GTX TITAN X,250
2212,azure,centralindia,India,Lohogaon,920.0,Quadro K6000,225
2213,azure,centralindia,India,Lohogaon,920.0,Quadro P6000,250
2214,azure,centralindia,India,Lohogaon,920.0,RTX 2080 Ti,250
2215,azure,centralindia,India,Lohogaon,920.0,RTX 2080,215
2216,azure,centralindia,India,Lohogaon,920.0,RTX 8000,260
2217,azure,centralindia,India,Lohogaon,920.0,T4,70
2218,azure,centralindia,India,Lohogaon,920.0,Tesla K40c,245
2219,azure,centralindia,India,Lohogaon,920.0,Tesla K80,300
2220,azure,centralindia,India,Lohogaon,920.0,Tesla M40 24GB,250
2221,azure,centralindia,India,Lohogaon,920.0,Tesla P100,250
2222,azure,centralindia,India,Lohogaon,920.0,Tesla P40,250
2223,azure,centralindia,India,Lohogaon,920.0,Tesla V100-PCIE-16GB,300
2224,azure,centralindia,India,Lohogaon,920.0,Tesla V100-SXM2-16GB,250
2225,azure,centralindia,India,Lohogaon,920.0,Tesla V100-SXM2-32GB,300
2226,azure,centralindia,India,Lohogaon,920.0,Titan RTX,280
2227,azure,centralindia,India,Lohogaon,920.0,Titan V,250
2228,azure,centralindia,India,Lohogaon,920.0,TITAN X Pascal,250
2229,azure,centralindia,India,Lohogaon,920.0,Titan Xp,250
2230,azure,centralindia,India,Lohogaon,920.0,TPUv2 Chip,221
2231,azure,centralindia,India,Lohogaon,920.0,TPUv3 Chip,283
